cluster,gene,gini,local_mean,log_local_mean,Status,Reason,Category,is_labeled,is_signature,is_extra,rank_local_mean
CD8.c16.MAIT.SLC4A10,MXD3,0.9770547290664848,0.025170224,0.02485867,Kept,None,Kept,False,False,False,9138
CD8.c16.MAIT.SLC4A10,PRELID1,0.6151701394665698,0.5535053,0.44051385,Kept,None,Kept,False,False,False,985
CD8.c16.MAIT.SLC4A10,LMAN2,0.6176414667156191,0.59231555,0.46518928,Kept,None,Kept,False,False,False,893
CD8.c16.MAIT.SLC4A10,RGS14,0.8375614650541428,0.42679596,0.35543135,Kept,None,Kept,False,False,False,1366
CD8.c16.MAIT.SLC4A10,SLC34A1,0.999459205607723,0.0046953415,0.004684353,Kept,None,Kept,False,False,False,12036
CD8.c16.MAIT.SLC4A10,F12,0.9899979965787482,0.020704903,0.02049347,Kept,None,Kept,False,False,False,9527
CD8.c16.MAIT.SLC4A10,GRK6,0.8536236286588211,0.14842758,0.13839369,Kept,None,Kept,False,False,False,4012
CD8.c16.MAIT.SLC4A10,PRR7-AS1,0.9990571982038189,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,PRR7,0.9016258637967866,0.1798094,0.16535291,Kept,None,Kept,False,False,False,3400
CD8.c16.MAIT.SLC4A10,DBN1,0.9521687170886224,0.0697642,0.067438245,Kept,None,Kept,False,False,False,6502
CD8.c16.MAIT.SLC4A10,PDLIM7,0.949872451975262,0.033798296,0.033239685,Kept,None,Kept,False,False,False,8479
CD8.c16.MAIT.SLC4A10,DOK3,0.9993407282901713,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,DDX41,0.9320636996141523,0.08510337,0.081675254,Kept,None,Kept,False,False,False,5815
CD8.c16.MAIT.SLC4A10,FAM193B,0.9785813121421059,0.038000382,0.037296154,Kept,None,Kept,False,False,False,8191
CD8.c16.MAIT.SLC4A10,RP11-1277A3.3,0.9989035736465968,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,TMED9,0.6929066331979419,0.50006074,0.4055056,Kept,None,Kept,False,False,False,1132
CD8.c16.MAIT.SLC4A10,B4GALT7,0.9597838617162004,0.06117478,0.05937658,Kept,None,Kept,False,False,False,6893
